0.00608046940035356,0.0751361183035094,0.113628857293392,0.000848026805196401,-0.000349820828176372,-5.47741330865735e-05
0.0106436537085188,0.0552353130179464,0.0740844990967662,0.0016852363376533,-0.000400261201779672,4.08980811312771e-05
0.00286749618437766,0.0978658295139924,0.0907030818741328,0.0013955626030301,-0.000388557873993872,3.53939534740736e-05
0.00279222590671426,0.154681548552445,0.17061895533581,0.000374952859889501,-0.000694973815200938,-2.75536697687542e-05
0.00840805044826685,0.0995431513470327,0.153388775460264,0.000819851850531101,-0.000681825955628738,8.08379390460021e-05
0.00266451560669746,0.111104125718165,0.141526088633918,0.000784147869168201,-0.000613619453577941,1.90176455727709e-05
0.00893525300809025,0.11835950950504,0.153453492614278,0.000653812715165517,-0.000552555729683419,1.36791378897371e-05
0.00502968073394291,0.144611760117558,0.172474277241473,1.87009960827009e-05,-0.000588217886930365,8.26118636779536e-06
0.00846359579022776,0.0920525687874773,0.149784823322833,0.000594176592466576,-0.000532692424677369,2.88823253457619e-06
0.00241105085444976,0.144668207022832,0.188895570008135,0.000164269865852201,-0.000616636537454721,-2.50252323835858e-06
0.00445817820574996,0.118044113796781,0.157586313795742,0.000754394464481801,-0.000603745306989265,-7.88177441257027e-06
0.00661817569510085,0.0854295964370659,0.142656871640652,0.000890147608857501,-0.000496815320633572,-1.31947421542592e-05
0.00549428848914655,0.122235804394165,0.151046497916969,0.000670862062924742,-0.000578097846345969,-1.84831155561332e-05
0.00216308905941636,0.133116993815495,0.160462723337646,0.000452750017557101,-0.000565319446594427,-2.37353364432044e-05
0.00549062514435246,0.104276517409131,0.141890128345645,0.000997722891030501,-0.000552529821110877,-2.89858796121093e-05
0.00204039333019076,0.118479546785973,0.150947449828388,0.000894123039346001,-0.000539715582732413,-3.42104180135268e-05
0.00198020936259346,0.142987998146835,0.177658065282215,0.000435885000760401,-0.000451146893696372,3.16749335688876e-05
0.00698937491501815,0.115957237178789,0.155219109118044,0.0013028641143742,-0.000395852109461072,-4.45538731630812e-05
0.00772079417699066,0.120758500229947,0.145959293011832,0.0011633569585836,-0.000387477342520172,-4.96983957955735e-05
0.00180175968112146,0.154600034381064,0.157818662294057,0.0010093522955872,-0.000489145882150372,-5.48272210173735e-05
0.00174344956814466,0.0967529937281058,0.138454096177628,0.000893276619645701,-0.000476584683862772,-5.98643906092735e-05
0.00168466487217746,0.0964970446458756,0.137316912429317,0.000871704085890601,-0.000464057010972072,-6.49117641936735e-05
0.00162632031527136,0.12792654089615,0.157731574240046,0.000324420442212101,-0.000451580578568572,-6.99375782352736e-05
0.00156878558466756,0.0972040466341223,0.138710454356468,0.000672227646562887,-0.000439143672562172,-7.48938501584735e-05
0.00151157433912646,0.0959441343148341,0.122497829441993,0.000535695816727184,-0.000426800273427972,3.90205399895353e-06
0.00145179983123196,0.11179655281838,0.129716042968434,0.000679101964007025,-0.000414230069643672,-8.48607353082735e-05
0.00139263824116266,0.128120861939914,0.129418610801319,0.000488827001744601,-0.000401743135664572,-8.98422081338736e-05
0.00133380861028246,0.073109480816936,0.111058142192644,0.000933995335878401,-0.000389365852338672,-9.47886122887736e-05
0.00127557032934286,0.112872298341115,0.112847347126868,0.000908394674396501,-0.000377115520224672,-9.96841548989735e-05
0.00121789207711676,0.142374840093289,0.13967422941449,0.000453416470663701,-0.000364936543894572,-0.000104538939428574
0.00116020865660106,0.0922924916541323,0.119986798054948,0.000709946463957301,-0.000352803244895072,-0.000109331648078574
0.00110257842569176,0.0868477261499665,0.0954822829761399,0.0013503851812911,-0.000340714680075072,-0.000114115029923174
-0.00231789600874664,0.118201224747049,0.116349802621916,0.000619936454559881,-0.000436850001902472,-0.000118852731752174
0.000992969079132255,0.105317738083026,0.119316674708024,0.000778917836565801,-0.000316741307602472,-1.24359525775624e-05
0.000926812390200155,0.0990977505387627,0.116535260934189,0.000918929524166001,-0.000505175616363372,-0.000128198231468974
